unique_id,len_total,len_train,len_test,strictly_positive,white_noise,lowercase_d,uppercase_d,seasonality_present,seasonality_type,candidate_sps,significant_sps,all_sps,primary_sp,significant_sps_no_harmonics,all_sps_no_harmonics,primary_sp_no_harmonics,time_taken
M692,144,126,18,True,No,0,0,False,,[],[1],[1],1,[1],[1],1,2.4734
M693,134,116,18,True,No,1,0,True,mul,[3],[3],[3],3,[3],[3],3,2.7377
M694,144,126,18,True,No,1,0,True,mul,"[12, 24, 36, 3, 9]","[12, 24, 36, 3, 9]",[12],12,"[36, 24]",[36],36,3.0618
M697,139,121,18,True,No,1,0,False,,[],[1],[1],1,[1],[1],1,2.4415
M695,139,121,18,True,No,1,0,True,mul,"[12, 24, 36, 48, 6]","[12, 24, 36, 48, 6]",[12],12,"[48, 36]",[48],48,2.9242
M696,144,126,18,True,No,0,0,True,mul,"[12, 11, 24, 13, 23]","[12, 11, 24, 13, 23]",[12],12,"[24, 11, 13, 23]",[24],24,2.9541
M698,144,126,18,True,No,1,0,False,,[],[1],[1],1,[1],[1],1,2.4534
M7,68,50,18,True,Yes,0,0,False,,[],[1],[1],1,[1],[1],1,2.3487
M699,141,123,18,True,No,1,0,True,mul,"[12, 24]","[12, 24]",[12],12,[24],[24],24,2.8873
M70,69,51,18,True,No,0,0,True,mul,[2],[2],[2],2,[2],[2],2,2.6888
M700,141,123,18,True,No,0,0,True,mul,"[12, 11, 24, 13, 2, 23]","[12, 11, 24, 13, 2, 23]",[12],12,"[24, 11, 13, 23]",[24],24,2.7945
M703,144,126,18,True,No,1,0,False,,[],[1],[1],1,[1],[1],1,2.3667
M704,144,126,18,True,No,1,0,False,,[],[1],[1],1,[1],[1],1,2.4076
M702,133,115,18,True,No,0,0,True,mul,"[2, 3]","[2, 3]",[2],2,"[2, 3]",[2],2,2.9042
M701,144,126,18,True,No,1,0,True,mul,"[12, 36]","[12, 36]",[12],12,[36],[36],36,3.1386
M705,134,116,18,True,No,1,0,False,,[],[1],[1],1,[1],[1],1,3.0668
M706,139,121,18,True,No,0,0,True,mul,"[12, 24, 36, 48, 11, 13]","[12, 24, 36, 48, 11, 13]",[12],12,"[48, 36, 11, 13]",[48],48,3.3281
M707,139,121,18,True,No,0,0,True,mul,"[2, 3]","[2, 3]",[2],2,"[2, 3]",[2],2,3.368
M708,139,121,18,True,No,0,0,True,mul,"[12, 11, 13, 24, 2]","[12, 11, 13, 24, 2]",[12],12,"[24, 11, 13]",[24],24,3.1925
M709,144,126,18,True,No,0,0,True,mul,"[2, 12, 3]","[2, 12, 3]",[2],2,[12],[12],12,2.9112
M71,69,51,18,True,Yes,0,0,False,,[],[1],[1],1,[1],[1],1,2.7197
M710,144,126,18,True,No,0,0,True,mul,"[2, 3, 4]","[2, 3, 4]",[2],2,"[4, 3]",[4],4,2.7646
M711,134,116,18,True,No,0,2,True,mul,"[2, 3, 4, 5, 6]","[2, 3, 4, 5, 6]",[2],2,"[6, 4, 5]",[6],6,2.9691
M712,134,116,18,True,No,0,1,True,mul,"[2, 3, 4, 5, 6]","[2, 3, 4, 5, 6]",[2],2,"[6, 4, 5]",[6],6,3.1037
M713,144,126,18,True,No,1,0,True,mul,"[12, 24, 3]","[12, 24, 3]",[12],12,[24],[24],24,2.995
M715,144,126,18,True,No,1,0,True,mul,"[12, 3, 24]","[12, 3, 24]",[12],12,[24],[24],24,2.618
M717,122,104,18,True,No,0,1,True,mul,"[2, 3, 4, 5]","[2, 3, 4, 5]",[2],2,"[4, 3, 5]",[4],4,2.7457
M716,144,126,18,True,No,0,0,True,mul,[2],[2],[2],2,[2],[2],2,2.8614
M714,144,126,18,True,No,1,0,True,mul,"[12, 3, 24]","[12, 3, 24]",[12],12,[24],[24],24,3.1356
M718,144,126,18,True,No,1,0,True,mul,"[12, 3, 17, 14, 5]","[12, 3, 17, 14, 5]",[12],12,"[12, 17, 14, 5]",[12],12,3.2264
M719,142,124,18,True,No,1,0,True,mul,"[11, 10]","[11, 10]",[11],11,"[11, 10]",[11],11,3.0219
M72,69,51,18,True,No,1,0,False,,[],[1],[1],1,[1],[1],1,2.5243
M720,142,124,18,True,No,1,0,True,mul,[12],[12],[12],12,[12],[12],12,2.9661
M721,143,125,18,True,No,0,0,True,mul,"[2, 3]","[2, 3]",[2],2,"[2, 3]",[2],2,2.9671
M724,144,126,18,True,No,0,0,True,mul,"[12, 11]","[12, 11]",[12],12,"[12, 11]",[12],12,2.9302
M725,144,126,18,True,Yes,0,0,False,,[],[1],[1],1,[1],[1],1,2.2749
M723,144,126,18,True,No,1,0,True,mul,[12],[12],[12],12,[12],[12],12,3.1705
M722,144,126,18,True,No,1,0,True,mul,[12],[12],[12],12,[12],[12],12,3.2533
M726,144,126,18,True,No,0,0,True,mul,"[3, 4]","[3, 4]",[3],3,"[3, 4]",[3],3,2.986
M727,144,126,18,True,No,0,0,True,mul,"[2, 12, 11, 13, 3]","[2, 12, 11, 13, 3]",[2],2,"[12, 11, 13]",[12],12,3.3331
M728,144,126,18,True,No,1,0,False,,[],[1],[1],1,[1],[1],1,2.6559
M73,69,51,18,True,Yes,0,0,False,,[],[1],[1],1,[1],[1],1,2.5991
M729,144,126,18,True,Maybe,0,0,True,mul,"[2, 3]","[2, 3]",[2],2,"[2, 3]",[2],2,3.3111
M732,144,126,18,True,No,1,0,True,mul,[26],[26],[26],26,[26],[26],26,3.2553
M730,144,126,18,True,No,0,0,True,mul,"[12, 13, 24, 25, 36, 11]","[12, 13, 24, 25, 36, 11]",[12],12,"[36, 13, 24, 25, 11]",[36],36,3.3331
M731,144,126,18,True,No,1,0,True,mul,[36],[36],[36],36,[36],[36],36,3.4398
