unique_id,len_total,len_train,len_test,strictly_positive,white_noise,lowercase_d,uppercase_d,seasonality_present,candidate_sps,significant_sps,all_sps,primary_sp,significant_sps_no_harmonics,all_sps_no_harmonics,primary_sp_no_harmonics,time_taken
M476,141,123,18,True,No,1,1,True,"[12, 24, 36, 5, 7]","[12, 24, 36, 5, 7]",[12],12,"[36, 24, 5, 7]",[36],36,2.2041
M477,141,123,18,True,No,1,0,True,"[12, 24, 36, 48]","[12, 24, 36, 48]",[12],12,"[48, 36]",[48],48,2.1213
M478,144,126,18,True,No,1,0,False,[],[1],[1],1,[1],[1],1,2.2779
M479,134,116,18,True,No,1,0,True,"[10, 11]","[10, 11]",[10],10,"[10, 11]",[10],10,2.0415
M48,69,51,18,True,Yes,1,0,False,[],[1],[1],1,[1],[1],1,1.9927
M480,144,126,18,True,No,1,0,False,[],[1],[1],1,[1],[1],1,2.1662
M481,144,126,18,True,No,1,0,True,"[6, 35]","[6, 35]",[6],6,"[6, 35]",[6],6,2.1532
M482,144,126,18,True,No,1,0,True,[9],[9],[9],9,[9],[9],9,2.0754
M483,144,126,18,True,No,1,0,True,[4],[4],[4],4,[4],[4],4,2.0824
M484,144,126,18,True,No,1,0,False,[],[1],[1],1,[1],[1],1,2.1233
M485,144,126,18,True,No,1,0,False,[],[1],[1],1,[1],[1],1,2.0764
M486,144,126,18,True,No,0,0,True,"[2, 5, 3, 6, 4, 7]","[2, 5, 3, 6, 4, 7]",[2],2,"[6, 5, 4, 7]",[6],6,2.1024
M487,144,126,18,True,No,1,0,True,"[5, 8]","[5, 8]",[5],5,"[5, 8]",[5],5,2.1881
M488,144,126,18,True,No,1,0,True,"[12, 5, 24, 7, 17, 36]","[12, 5, 24, 7, 17, 36]",[12],12,"[36, 5, 24, 7, 17]",[36],36,2.1283
M489,144,126,18,True,No,1,0,True,"[12, 24, 36, 5, 48]","[12, 24, 36, 5, 48]",[12],12,"[48, 36, 5]",[48],48,2.1862
M49,69,51,18,True,Yes,1,0,False,[],[1],[1],1,[1],[1],1,2.0346
M490,144,126,18,True,No,1,0,True,"[12, 24, 36, 5, 7]","[12, 24, 36, 5, 7]",[12],12,"[36, 24, 5, 7]",[36],36,2.1323
M491,144,126,18,True,No,1,0,True,"[12, 24, 36, 48]","[12, 24, 36, 48]",[12],12,"[48, 36]",[48],48,2.0435
M492,144,126,18,True,No,1,0,True,"[12, 5, 7, 17]","[12, 5, 7, 17]",[12],12,"[12, 5, 7, 17]",[12],12,2.1522
M493,144,126,18,True,No,0,0,True,"[2, 3]","[2, 3]",[2],2,"[2, 3]",[2],2,2.1293
