unique_id,len_total,len_train,len_test,strictly_positive,white_noise,lowercase_d,uppercase_d,seasonality_present,seasonality_type,candidate_sps,significant_sps,all_sps,primary_sp,significant_sps_no_harmonics,all_sps_no_harmonics,primary_sp_no_harmonics,time_taken
O13,103,95,8,True,No,1,0,True,mul,[14],[14],[14],14,[14],[14],14,10.8939
O145,71,63,8,True,No,1,0,False,,[],[1],[1],1,[1],[1],1,2.4155
O146,71,63,8,True,No,1,0,False,,[],[1],[1],1,[1],[1],1,2.3417
O131,71,63,8,True,No,1,0,True,mul,[5],[5],[5],5,[5],[5],5,11.3447
O147,71,63,8,True,No,1,0,False,,[],[1],[1],1,[1],[1],1,2.4315
O148,71,63,8,True,No,1,0,False,,[],[1],[1],1,[1],[1],1,2.1881
O149,71,63,8,True,No,2,0,False,,[],[1],[1],1,[1],[1],1,2.4694
O15,103,95,8,True,No,1,0,False,,[],[1],[1],1,[1],[1],1,2.3348
O150,71,63,8,True,No,2,0,False,,[],[1],[1],1,[1],[1],1,2.3617
O151,71,63,8,True,No,1,0,False,,[],[1],[1],1,[1],[1],1,2.3846
O152,71,63,8,True,No,2,0,False,,[],[1],[1],1,[1],[1],1,2.3567
O153,71,63,8,True,No,1,0,False,,[],[1],[1],1,[1],[1],1,2.238
O154,71,63,8,True,No,1,0,True,mul,[7],[7],[7],7,[7],[7],7,2.6918
O156,71,63,8,True,No,1,0,True,mul,[25],[25],[25],25,[25],[25],25,2.635
O158,71,63,8,True,No,2,0,False,,[],[1],[1],1,[1],[1],1,2.0415
O159,71,63,8,True,No,1,0,False,,[],[1],[1],1,[1],[1],1,2.0256
O16,102,94,8,True,No,1,0,False,,[],[1],[1],1,[1],[1],1,2.0256
O160,71,63,8,True,No,1,0,False,,[],[1],[1],1,[1],[1],1,2.1433
O162,71,63,8,True,No,1,0,False,,[],[1],[1],1,[1],[1],1,2.1692
O161,71,63,8,True,No,2,0,True,mul,[9],[9],[9],9,[9],[9],9,2.5592
O163,71,63,8,True,No,1,0,False,,[],[1],[1],1,[1],[1],1,2.1223
O14,103,95,8,True,No,0,2,True,mul,"[2, 3, 4, 5]","[2, 3, 4, 5]",[2],2,"[4, 3, 5]",[4],4,13.5478
O164,71,63,8,True,No,0,2,True,mul,"[2, 3]","[2, 3]",[2],2,"[2, 3]",[2],2,2.7496
O165,71,63,8,True,No,1,0,True,mul,[3],[3],[3],3,[3],[3],3,2.611
O166,71,63,8,True,No,2,0,False,,[],[1],[1],1,[1],[1],1,2.2659
O167,71,63,8,True,No,2,0,False,,[],[1],[1],1,[1],[1],1,2.1502
O168,71,63,8,True,No,1,0,False,,[],[1],[1],1,[1],[1],1,2.1512
O169,71,63,8,True,No,1,0,False,,[],[1],[1],1,[1],[1],1,2.3667
O17,104,96,8,True,No,1,0,True,mul,[4],[4],[4],4,[4],[4],4,2.7606
O170,71,63,8,True,No,1,0,False,,[],[1],[1],1,[1],[1],1,2.2191
O171,71,63,8,True,No,2,0,False,,[],[1],[1],1,[1],[1],1,2.2251
O172,71,63,8,True,No,2,0,False,,[],[1],[1],1,[1],[1],1,2.5861
O173,71,63,8,True,No,1,0,False,,[],[1],[1],1,[1],[1],1,2.4425
O174,71,63,8,True,No,1,0,False,,[],[1],[1],1,[1],[1],1,2.2111
O18,103,95,8,True,No,1,0,False,,[],[1],[1],1,[1],[1],1,2.2041
O2,104,96,8,True,No,1,0,False,,[],[1],[1],1,[1],[1],1,2.1353
O19,104,96,8,True,No,1,0,True,mul,"[4, 6]","[4, 6]",[4],4,"[4, 6]",[4],4,2.8244
O20,103,95,8,True,No,1,0,False,,[],[1],[1],1,[1],[1],1,2.1463
O21,104,96,8,True,No,1,0,False,,[],[1],[1],1,[1],[1],1,2.241
O22,104,96,8,True,No,1,0,False,,[],[1],[1],1,[1],[1],1,2.4774
O23,79,71,8,True,No,1,0,False,,[],[1],[1],1,[1],[1],1,2.8314
O24,78,70,8,True,No,1,0,False,,[],[1],[1],1,[1],[1],1,2.5871
O155,71,63,8,True,No,1,0,True,mul,[5],[5],[5],5,[5],[5],5,14.6977
O26,78,70,8,True,No,1,0,False,,[],[1],[1],1,[1],[1],1,2.4674
O25,77,69,8,True,No,1,0,False,,[],[1],[1],1,[1],[1],1,2.7736
O28,91,83,8,True,No,1,0,False,,[],[1],[1],1,[1],[1],1,2.5223
O27,92,84,8,True,No,1,0,True,mul,[7],[7],[7],7,[7],[7],7,3.2174
O29,90,82,8,True,No,1,0,False,,[],[1],[1],1,[1],[1],1,2.256
O30,79,71,8,True,No,1,0,False,,[],[1],[1],1,[1],[1],1,2.3886
O157,71,63,8,True,No,1,0,True,mul,[3],[3],[3],3,[3],[3],3,17.0853
O32,78,70,8,True,No,1,0,False,,[],[1],[1],1,[1],[1],1,2.239
O31,78,70,8,True,No,1,0,False,,[],[1],[1],1,[1],[1],1,2.5961
