unique_id,len_total,len_train,len_test,strictly_positive,white_noise,lowercase_d,uppercase_d,seasonality_present,candidate_sps,significant_sps,all_sps,primary_sp,significant_sps_no_harmonics,all_sps_no_harmonics,primary_sp_no_harmonics,time_taken
O136,71,63,8,True,No,2,0,False,[],[1],[1],1,[1],[1],1,2.8374
O137,71,63,8,True,No,1,0,False,[],[1],[1],1,[1],[1],1,2.6409
O138,71,63,8,True,No,2,0,False,[],[1],[1],1,[1],[1],1,2.5342
O139,71,63,8,True,No,2,0,False,[],[1],[1],1,[1],[1],1,2.4185
O14,103,95,8,True,No,0,2,True,"[2, 3, 4, 5]","[2, 3, 4, 5]",[2],2,"[4, 3, 5]",[4],4,2.8045
O140,71,63,8,True,No,1,0,False,[],[1],[1],1,[1],[1],1,2.3756
O141,71,63,8,True,No,2,0,False,[],[1],[1],1,[1],[1],1,2.5402
O142,71,63,8,True,No,2,0,False,[],[1],[1],1,[1],[1],1,2.7108
O143,71,63,8,True,No,2,0,False,[],[1],[1],1,[1],[1],1,2.5402
O144,71,63,8,True,No,1,0,False,[],[1],[1],1,[1],[1],1,2.3527
O145,71,63,8,True,No,1,0,False,[],[1],[1],1,[1],[1],1,2.4804
O146,71,63,8,True,No,1,0,False,[],[1],[1],1,[1],[1],1,2.3537
O147,71,63,8,True,No,1,0,False,[],[1],[1],1,[1],[1],1,2.3986
O148,71,63,8,True,No,1,0,False,[],[1],[1],1,[1],[1],1,2.4494
O149,71,63,8,True,No,2,0,False,[],[1],[1],1,[1],[1],1,2.2779
O15,103,95,8,True,No,1,0,False,[],[1],[1],1,[1],[1],1,2.5382
O150,71,63,8,True,No,2,0,False,[],[1],[1],1,[1],[1],1,2.3298
O151,71,63,8,True,No,1,0,False,[],[1],[1],1,[1],[1],1,2.2241
O152,71,63,8,True,No,2,0,False,[],[1],[1],1,[1],[1],1,2.4265
O153,71,63,8,True,No,1,0,False,[],[1],[1],1,[1],[1],1,2.4365
O154,71,63,8,True,No,1,0,True,[7],[7],[7],7,[7],[7],7,2.3697
