unique_id,len_total,len_train,len_test,strictly_positive,white_noise,lowercase_d,uppercase_d,seasonality_present,seasonality_type,candidate_sps,significant_sps,all_sps,primary_sp,significant_sps_no_harmonics,all_sps_no_harmonics,primary_sp_no_harmonics,time_taken
M519,133,115,18,True,No,1,0,True,mul,"[12, 36]","[12, 36]",[12],12,[36],[36],36,1.6855
M520,133,115,18,True,No,1,0,True,mul,"[12, 6, 18]","[12, 6, 18]",[12],12,"[12, 18]",[12],12,1.6945
M521,133,115,18,True,No,1,0,True,add,"[12, 5, 24]","[12, 5, 24]",[12],12,"[24, 5]",[24],24,1.6566
M522,133,115,18,True,No,1,0,True,add,"[12, 5, 24, 17]","[12, 5, 24, 17]",[12],12,"[24, 5, 17]",[24],24,1.6316
M523,133,115,18,True,No,1,0,True,add,"[12, 5, 24]","[12, 5, 24]",[12],12,"[24, 5]",[24],24,1.8341
M524,144,126,18,True,No,0,0,True,add,"[2, 12, 3]","[2, 12, 3]",[2],2,[12],[12],12,1.6556
M525,144,126,18,True,No,1,0,True,add,"[12, 24, 5, 7]","[12, 24, 5, 7]",[12],12,"[24, 5, 7]",[24],24,1.6227
M526,144,126,18,True,No,1,0,False,,[],[1],[1],1,[1],[1],1,1.6197
M528,144,126,18,True,No,1,0,True,add,"[12, 24, 5, 36]","[12, 24, 5, 36]",[12],12,"[36, 24, 5]",[36],36,1.5868
M527,144,126,18,True,No,1,0,True,add,"[12, 24, 5, 7, 36]","[12, 24, 5, 7, 36]",[12],12,"[36, 24, 5, 7]",[36],36,1.6745
M529,144,126,18,True,No,1,0,False,,[],[1],[1],1,[1],[1],1,1.6436
M53,69,51,18,True,Yes,0,0,False,,[],[1],[1],1,[1],[1],1,1.6486
M531,136,118,18,True,No,1,0,True,mul,[12],[12],[12],12,[12],[12],12,1.7094
M530,144,126,18,True,No,1,0,True,add,"[12, 24, 36]","[12, 24, 36]",[12],12,"[36, 24]",[36],36,1.7413
M532,136,118,18,True,No,1,1,True,add,"[12, 24, 36]","[12, 24, 36]",[12],12,"[36, 24]",[36],36,1.875
M533,144,126,18,True,No,1,0,False,,[],[1],[1],1,[1],[1],1,1.7733
M535,133,115,18,True,No,0,0,True,add,"[3, 2, 5, 6, 7, 4, 12]","[3, 2, 5, 6, 7, 4, 12]",[3],3,"[12, 5, 7]",[12],12,1.7753
M534,144,126,18,True,No,1,0,False,,[],[1],[1],1,[1],[1],1,1.8141
M536,133,115,18,True,No,1,0,True,add,[12],[12],[12],12,[12],[12],12,1.7643
M537,133,115,18,True,No,0,0,True,mul,"[2, 3, 5, 4, 6, 7]","[2, 3, 5, 4, 6, 7]",[2],2,"[6, 5, 4, 7]",[6],6,1.7194
M538,133,115,18,True,No,0,0,True,add,"[2, 3, 4, 5, 6, 7, 12]","[2, 3, 4, 5, 6, 7, 12]",[2],2,"[12, 5, 7]",[12],12,1.8142
M539,133,115,18,True,No,1,0,True,add,[12],[12],[12],12,[12],[12],12,1.8271
M54,69,51,18,True,Yes,0,0,False,,[],[1],[1],1,[1],[1],1,1.7922
M540,144,126,18,True,No,1,0,False,,[],[1],[1],1,[1],[1],1,1.7204
M541,144,126,18,True,No,1,0,False,,[],[1],[1],1,[1],[1],1,1.8102
M543,144,126,18,True,No,1,0,False,,[],[1],[1],1,[1],[1],1,1.7802
M542,134,116,18,True,No,1,0,True,mul,[10],[10],[10],10,[10],[10],10,2.0316
M544,144,126,18,True,No,1,0,False,,[],[1],[1],1,[1],[1],1,1.852
M545,144,126,18,True,No,1,0,True,add,"[12, 24, 36, 5]","[12, 24, 36, 5]",[12],12,"[36, 24, 5]",[36],36,1.872
M546,144,126,18,True,No,1,0,True,mul,"[24, 5, 36]","[24, 5, 36]",[24],24,"[24, 5, 36]",[24],24,1.8142
M547,144,126,18,True,No,1,0,True,mul,[12],[12],[12],12,[12],[12],12,1.876
M548,144,126,18,True,No,0,0,True,add,"[3, 2, 4, 5, 6]","[3, 2, 4, 5, 6]",[3],3,"[6, 4, 5]",[6],6,1.7982
M549,133,115,18,True,No,1,0,True,add,"[5, 24, 36, 12, 7]","[5, 24, 36, 12, 7]",[5],5,"[5, 24, 36, 7]",[5],5,1.7792
M55,69,51,18,True,Maybe,0,0,False,,[],[1],[1],1,[1],[1],1,1.7962
M550,133,115,18,True,No,1,0,True,mul,"[24, 36]","[24, 36]",[24],24,"[24, 36]",[24],24,1.7703
M551,133,115,18,True,No,1,0,True,mul,"[12, 7, 24]","[12, 7, 24]",[12],12,"[24, 7]",[24],24,1.6586
M552,140,122,18,True,No,1,0,True,add,"[12, 24, 3, 36]","[12, 24, 3, 36]",[12],12,"[36, 24]",[36],36,1.6735
M553,144,126,18,True,No,1,0,True,mul,[21],[21],[21],21,[21],[21],21,1.7244
M555,144,126,18,True,No,1,0,True,add,"[12, 24, 36]","[12, 24, 36]",[12],12,"[36, 24]",[36],36,1.7164
M554,144,126,18,True,No,1,0,True,add,"[12, 24, 36]","[12, 24, 36]",[12],12,"[36, 24]",[36],36,1.7703
M556,134,116,18,True,No,1,0,True,mul,[12],[12],[12],12,[12],[12],12,1.7134
M558,134,116,18,True,No,1,0,True,mul,[12],[12],[12],12,[12],[12],12,1.6995
M557,134,116,18,True,No,1,0,True,mul,[12],[12],[12],12,[12],[12],12,1.8471
M559,134,116,18,True,No,0,0,True,mul,"[2, 3, 12, 11, 4]","[2, 3, 12, 11, 4]",[2],2,"[12, 11]",[12],12,1.8052
M56,69,51,18,True,Yes,0,0,False,,[],[1],[1],1,[1],[1],1,1.7064
M560,134,116,18,True,No,1,0,True,add,[12],[12],[12],12,[12],[12],12,1.6665
M562,144,126,18,True,No,1,0,True,add,"[12, 24, 36]","[12, 24, 36]",[12],12,"[36, 24]",[36],36,1.6835
M561,144,126,18,True,No,0,0,True,add,"[12, 11, 13, 2, 24]","[12, 11, 13, 2, 24]",[12],12,"[24, 11, 13]",[24],24,1.8501
M563,144,126,18,True,No,1,0,True,add,"[12, 17]","[12, 17]",[12],12,"[12, 17]",[12],12,1.8431
M564,144,126,18,True,No,1,0,True,add,"[12, 24, 36]","[12, 24, 36]",[12],12,"[36, 24]",[36],36,1.7005
M565,133,115,18,True,No,1,0,True,mul,"[12, 3, 9, 6, 15, 21, 24]","[12, 3, 9, 6, 15, 21, 24]",[12],12,"[24, 9, 15, 21]",[24],24,1.7005
M566,133,115,18,True,No,1,0,True,add,"[12, 3, 9, 24, 6]","[12, 3, 9, 24, 6]",[12],12,"[24, 9]",[24],24,1.7962
M568,144,126,18,True,No,1,0,True,add,"[12, 24, 36]","[12, 24, 36]",[12],12,"[36, 24]",[36],36,1.6945
M567,144,126,18,True,No,1,0,True,add,"[12, 24, 36]","[12, 24, 36]",[12],12,"[36, 24]",[36],36,1.9298
M569,134,116,18,True,No,1,0,True,add,"[12, 3]","[12, 3]",[12],12,[12],[12],12,1.8042
M57,69,51,18,True,Yes,0,0,False,,[],[1],[1],1,[1],[1],1,1.7443
M570,134,116,18,True,No,1,0,True,add,[12],[12],[12],12,[12],[12],12,1.6685
M572,134,116,18,True,No,1,0,True,add,"[12, 24, 36, 9, 3]","[12, 24, 36, 9, 3]",[12],12,"[36, 24]",[36],36,1.6905
M571,134,116,18,True,No,1,0,True,mul,[12],[12],[12],12,[12],[12],12,1.8022
M573,134,116,18,True,No,1,0,False,,[],[1],[1],1,[1],[1],1,1.6925
M575,134,116,18,True,No,1,0,False,,[],[1],[1],1,[1],[1],1,1.5798
M574,134,116,18,True,No,1,0,False,,[],[1],[1],1,[1],[1],1,1.8132
M576,134,116,18,True,No,1,0,True,add,[23],[23],[23],23,[23],[23],23,1.5359
M577,144,126,18,True,No,1,0,True,add,"[12, 24, 36]","[12, 24, 36]",[12],12,"[36, 24]",[36],36,1.6267
M578,144,126,18,True,No,1,0,False,,[],[1],[1],1,[1],[1],1,1.5199
M58,69,51,18,True,Yes,0,0,False,,[],[1],[1],1,[1],[1],1,1.5708
M579,144,126,18,True,No,1,0,True,mul,"[12, 4]","[12, 4]",[12],12,[12],[12],12,1.6835
M580,144,126,18,True,No,1,0,True,add,[7],[7],[7],7,[7],[7],7,1.6785
M582,144,126,18,True,No,0,0,True,add,"[2, 3, 4, 5, 6, 7]","[2, 3, 4, 5, 6, 7]",[2],2,"[6, 4, 5, 7]",[6],6,1.6735
M581,133,115,18,True,No,1,0,True,add,"[3, 9, 12, 6, 24, 15]","[3, 9, 12, 6, 24, 15]",[3],3,"[24, 9, 15]",[24],24,1.7503
M583,144,126,18,True,No,0,0,True,add,"[2, 3, 4, 5, 6, 7]","[2, 3, 4, 5, 6, 7]",[2],2,"[6, 4, 5, 7]",[6],6,1.6227
M585,144,126,18,True,No,1,0,True,mul,[7],[7],[7],7,[7],[7],7,1.6406
M584,144,126,18,True,No,1,0,True,mul,[5],[5],[5],5,[5],[5],5,1.7244
M586,144,126,18,True,No,0,0,True,add,"[2, 3, 12]","[2, 3, 12]",[2],2,[12],[12],12,1.6626
M587,144,126,18,True,No,0,0,True,add,"[2, 3, 4, 5, 6, 7]","[2, 3, 4, 5, 6, 7]",[2],2,"[6, 4, 5, 7]",[6],6,1.6695
