unique_id,len_total,len_train,len_test,strictly_positive,white_noise,lowercase_d,uppercase_d,seasonality_present,seasonality_type,candidate_sps,significant_sps,all_sps,primary_sp,significant_sps_no_harmonics,all_sps_no_harmonics,primary_sp_no_harmonics,time_taken
O50,76,68,8,True,No,0,0,False,,[],[1],[1],1,[1],[1],1,1.8191
O51,76,68,8,True,No,1,0,False,,[],[1],[1],1,[1],[1],1,1.879
O52,76,68,8,True,No,0,0,True,mul,"[2, 3]","[2, 3]",[2],2,"[2, 3]",[2],2,1.853
O53,76,68,8,True,Maybe,1,0,False,,[],[1],[1],1,[1],[1],1,1.8221
O55,71,63,8,True,No,2,0,False,,[],[1],[1],1,[1],[1],1,1.7623
O54,76,68,8,True,No,1,0,False,,[],[1],[1],1,[1],[1],1,1.874
O56,71,63,8,True,No,1,0,False,,[],[1],[1],1,[1],[1],1,1.8471
O58,71,63,8,True,No,1,0,False,,[],[1],[1],1,[1],[1],1,1.8261
O57,71,63,8,True,No,1,0,True,mul,[4],[4],[4],4,[4],[4],4,1.9099
O6,103,95,8,True,No,1,0,False,,[],[1],[1],1,[1],[1],1,1.7922
O59,71,63,8,True,No,2,0,False,,[],[1],[1],1,[1],[1],1,1.879
O60,71,63,8,True,No,1,0,False,,[],[1],[1],1,[1],[1],1,1.8979
O62,71,63,8,True,No,1,0,False,,[],[1],[1],1,[1],[1],1,1.7952
O61,71,63,8,True,No,1,0,False,,[],[1],[1],1,[1],[1],1,1.9857
O63,71,63,8,True,No,1,0,False,,[],[1],[1],1,[1],[1],1,1.9259
O67,71,63,8,True,No,2,0,False,,[],[1],[1],1,[1],[1],1,1.7633
O65,71,63,8,True,No,2,0,False,,[],[1],[1],1,[1],[1],1,1.864
O64,71,63,8,True,No,1,0,False,,[],[1],[1],1,[1],[1],1,1.8929
O66,71,63,8,True,No,1,0,False,,[],[1],[1],1,[1],[1],1,1.865
O68,71,63,8,True,No,1,0,True,mul,[22],[22],[22],22,[22],[22],22,1.866
O7,104,96,8,True,No,1,0,False,,[],[1],[1],1,[1],[1],1,1.8281
O69,71,63,8,True,No,1,0,True,add,[2],[2],[2],2,[2],[2],2,1.8969
O70,71,63,8,True,No,1,0,False,,[],[1],[1],1,[1],[1],1,1.8311
O71,71,63,8,True,No,1,0,False,,[],[1],[1],1,[1],[1],1,1.7972
O73,71,63,8,True,No,2,0,False,,[],[1],[1],1,[1],[1],1,1.8371
O72,71,63,8,True,No,1,0,False,,[],[1],[1],1,[1],[1],1,1.878
O74,71,63,8,True,No,2,0,False,,[],[1],[1],1,[1],[1],1,1.8221
O75,71,63,8,True,No,1,0,False,,[],[1],[1],1,[1],[1],1,1.7653
O76,71,63,8,True,No,2,0,False,,[],[1],[1],1,[1],[1],1,1.7553
O77,71,63,8,True,No,1,0,False,,[],[1],[1],1,[1],[1],1,1.7902
O78,71,63,8,True,No,1,0,False,,[],[1],[1],1,[1],[1],1,1.7453
O79,71,63,8,True,No,1,0,False,,[],[1],[1],1,[1],[1],1,1.7753
O80,71,63,8,True,No,1,0,False,,[],[1],[1],1,[1],[1],1,1.7772
O8,103,95,8,True,No,0,2,True,add,"[2, 3]","[2, 3]",[2],2,"[2, 3]",[2],2,1.873
O82,71,63,8,True,No,1,0,True,mul,[3],[3],[3],3,[3],[3],3,1.8251
O81,71,63,8,True,No,1,0,True,mul,"[2, 3]","[2, 3]",[2],2,"[2, 3]",[2],2,1.8939
O84,71,63,8,True,No,1,0,True,mul,[3],[3],[3],3,[3],[3],3,1.8341
