unique_id,len_total,len_train,len_test,strictly_positive,white_noise,lowercase_d,uppercase_d,seasonality_present,seasonality_type,candidate_sps,significant_sps,all_sps,primary_sp,significant_sps_no_harmonics,all_sps_no_harmonics,primary_sp_no_harmonics,time_taken
Q618,53,45,8,True,No,1,0,False,,[],[1],[1],1,[1],[1],1,2.1143
Q616,53,45,8,True,No,1,0,False,,[],[1],[1],1,[1],[1],1,2.6649
Q619,53,45,8,True,No,1,0,False,,[],[1],[1],1,[1],[1],1,2.3407
Q617,53,45,8,True,No,1,0,False,,[],[1],[1],1,[1],[1],1,2.7257
Q62,43,35,8,True,No,1,0,False,,[],[1],[1],1,[1],[1],1,2.4654
Q620,53,45,8,True,No,1,0,False,,[],[1],[1],1,[1],[1],1,2.3288
Q621,53,45,8,True,No,1,0,False,,[],[1],[1],1,[1],[1],1,2.1243
Q622,53,45,8,True,No,1,0,False,,[],[1],[1],1,[1],[1],1,2.3707
Q624,35,27,8,True,No,2,0,False,,[],[1],[1],1,[1],[1],1,2.5262
Q625,35,27,8,True,No,2,0,False,,[],[1],[1],1,[1],[1],1,2.4325
Q626,35,27,8,True,No,1,0,False,,[],[1],[1],1,[1],[1],1,2.5033
Q627,35,27,8,True,No,1,0,False,,[],[1],[1],1,[1],[1],1,2.5821
Q623,53,45,8,True,No,1,0,True,mul,[2],[2],[2],2,[2],[2],2,3.2403
Q628,44,36,8,True,No,2,1,True,mul,"[2, 4]","[2, 4]",[2],2,[4],[4],4,2.8973
Q629,66,58,8,True,No,1,0,True,mul,[4],[4],[4],4,[4],[4],4,2.977
Q63,43,35,8,True,No,2,1,True,mul,[3],[3],[3],3,[3],[3],3,3.0199
Q630,66,58,8,True,No,1,0,False,,[],[1],[1],1,[1],[1],1,2.3437
Q631,66,58,8,True,No,1,0,True,mul,[4],[4],[4],4,[4],[4],4,2.9621
Q632,66,58,8,True,No,1,0,True,mul,"[4, 8]","[4, 8]",[4],4,[8],[8],8,2.8464
Q633,64,56,8,True,No,0,0,True,mul,"[2, 3]","[2, 3]",[2],2,"[2, 3]",[2],2,2.636
Q634,66,58,8,True,No,0,0,True,mul,[4],[4],[4],4,[4],[4],4,2.8923
Q635,61,53,8,True,No,1,0,True,mul,[4],[4],[4],4,[4],[4],4,2.6858
Q636,66,58,8,True,No,1,0,True,mul,[4],[4],[4],4,[4],[4],4,2.9202
Q637,39,31,8,True,No,1,0,False,,[],[1],[1],1,[1],[1],1,2.3547
Q638,39,31,8,True,No,0,0,False,,[],[1],[1],1,[1],[1],1,2.3487
Q639,43,35,8,True,No,1,0,False,,[],[1],[1],1,[1],[1],1,2.3756
Q640,39,31,8,True,No,1,0,False,,[],[1],[1],1,[1],[1],1,2.5901
Q64,43,35,8,True,No,1,0,True,mul,[8],[8],[8],8,[8],[8],8,2.8394
Q641,39,31,8,True,No,1,0,False,,[],[1],[1],1,[1],[1],1,2.5971
Q642,43,35,8,True,No,1,0,False,,[],[1],[1],1,[1],[1],1,2.4375
Q644,43,35,8,True,No,1,0,False,,[],[1],[1],1,[1],[1],1,2.6669
Q643,51,43,8,True,No,0,0,True,mul,[2],[2],[2],2,[2],[2],2,3.1296
Q645,39,31,8,True,No,1,0,False,,[],[1],[1],1,[1],[1],1,2.6379
Q647,39,31,8,True,No,1,0,False,,[],[1],[1],1,[1],[1],1,2.4883
Q649,39,31,8,True,No,1,0,False,,[],[1],[1],1,[1],[1],1,2.3687
Q646,63,55,8,True,No,0,0,True,mul,"[2, 3, 4]","[2, 3, 4]",[2],2,"[4, 3]",[4],4,2.9282
Q65,43,35,8,True,No,1,0,False,,[],[1],[1],1,[1],[1],1,2.4504
Q648,71,63,8,True,No,0,0,True,mul,"[2, 3, 4]","[2, 3, 4]",[2],2,"[4, 3]",[4],4,2.974
Q650,39,31,8,True,No,1,0,False,,[],[1],[1],1,[1],[1],1,2.3717
Q651,43,35,8,True,No,1,0,False,,[],[1],[1],1,[1],[1],1,2.4943
Q652,39,31,8,True,No,1,0,False,,[],[1],[1],1,[1],[1],1,2.3348
Q654,71,63,8,True,No,1,0,False,,[],[1],[1],1,[1],[1],1,2.256
Q653,39,31,8,True,No,0,0,False,,[],[1],[1],1,[1],[1],1,2.4764
Q655,39,31,8,True,No,1,0,False,,[],[1],[1],1,[1],[1],1,2.3348
Q657,39,31,8,True,No,0,0,False,,[],[1],[1],1,[1],[1],1,2.0834
Q656,39,31,8,True,No,0,0,True,mul,[2],[2],[2],2,[2],[2],2,2.9411
Q658,39,31,8,True,No,0,0,False,,[],[1],[1],1,[1],[1],1,2.4235
Q659,71,63,8,True,No,1,0,False,,[],[1],[1],1,[1],[1],1,2.5472
Q66,44,36,8,True,No,1,0,False,,[],[1],[1],1,[1],[1],1,2.5522
Q662,71,63,8,True,No,1,0,False,,[],[1],[1],1,[1],[1],1,2.3118
Q660,71,63,8,True,No,1,0,False,,[],[1],[1],1,[1],[1],1,2.5023
Q663,71,63,8,True,No,1,0,False,,[],[1],[1],1,[1],[1],1,2.5282
Q661,62,54,8,True,No,0,0,True,mul,"[2, 3]","[2, 3]",[2],2,"[2, 3]",[2],2,2.991
Q665,44,36,8,True,No,0,0,False,,[],[1],[1],1,[1],[1],1,2.0764
Q664,52,44,8,True,No,1,0,False,,[],[1],[1],1,[1],[1],1,2.6848
Q667,70,62,8,True,No,1,0,False,,[],[1],[1],1,[1],[1],1,2.613
Q666,70,62,8,True,No,0,2,True,mul,"[2, 3]","[2, 3]",[2],2,"[2, 3]",[2],2,3.0209
Q670,50,42,8,True,No,1,0,False,,[],[1],[1],1,[1],[1],1,2.3078
Q669,46,38,8,True,No,0,2,True,mul,"[2, 3]","[2, 3]",[2],2,"[2, 3]",[2],2,3.0578
Q668,49,41,8,True,No,0,0,True,mul,"[2, 3]","[2, 3]",[2],2,"[2, 3]",[2],2,3.3131
Q671,72,64,8,True,No,0,0,True,mul,"[2, 3, 4]","[2, 3, 4]",[2],2,"[4, 3]",[4],4,2.8304
Q67,44,36,8,True,No,0,0,True,mul,[4],[4],[4],4,[4],[4],4,3.1007
Q672,44,36,8,True,No,1,0,False,,[],[1],[1],1,[1],[1],1,2.3856
Q673,56,48,8,True,No,1,0,False,,[],[1],[1],1,[1],[1],1,2.5392
Q674,49,41,8,True,No,0,0,True,mul,"[2, 3]","[2, 3]",[2],2,"[2, 3]",[2],2,3.0339
Q675,51,43,8,True,No,1,0,False,,[],[1],[1],1,[1],[1],1,2.4943
Q679,71,63,8,True,No,1,0,False,,[],[1],[1],1,[1],[1],1,2.6
Q677,42,34,8,True,No,0,2,True,mul,[2],[2],[2],2,[2],[2],2,2.995
Q676,59,51,8,True,No,1,0,True,mul,[3],[3],[3],3,[3],[3],3,3.2683
